,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price,Car_Age,Brand,Model
4376,Hyundai Xcent 1.2 Kappa S,Kochi,2017,38932,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,,6.21,8,Hyundai,Xcent1.2
4378,Hyundai Xcent 1.1 CRDi S,Mumbai,2016,29000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,,5.95,9,Hyundai,Xcent1.1
4383,Hyundai i10 Sportz,Hyderabad,2016,19947,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,4.5,9,Hyundai,i10Sportz
4384,Hyundai i10 Sportz 1.2 AT,Chennai,2011,70816,Petrol,Automatic,First,16.95 kmpl,1197 CC,78.9 bhp,5,,3.1,14,Hyundai,i10Sportz
4397,Hyundai Grand i10 Sportz,Coimbatore,2017,47774,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,6.04,8,Hyundai,Grandi10
4414,Hyundai i20 Magna 1.2,Delhi,2015,21000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,4.9,10,Hyundai,i20Magna
4422,Hyundai i10 Sportz,Pune,2014,90000,Petrol,Manual,Second,20.36 kmpl,1197 CC,78.9 bhp,5,,2.8,11,Hyundai,i10Sportz
4431,Hyundai EON Era Plus,Kochi,2013,57759,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,3.84,12,Hyundai,EONEra
4434,Hyundai i10 Asta,Mumbai,2015,75915,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,3.9,10,Hyundai,i10Asta
4437,Hyundai Verna CRDi ABS,Chennai,2009,160000,Diesel,Manual,Second,18.1 kmpl,1493 CC,110 bhp,5,,3.5,16,Hyundai,VernaCRDi
4439,Hyundai i20 Sportz 1.4 CRDi,Hyderabad,2015,72495,Diesel,Manual,First,21.9 kmpl,1396 CC,88.76 bhp,5,,7.0,10,Hyundai,i20Sportz
4440,Hyundai Verna 1.6 CRDi AT S,Chennai,2016,33000,Diesel,Automatic,First,19.08 kmpl,1582 CC,126.2 bhp,5,,8.7,9,Hyundai,Verna1.6
4444,Hyundai Grand i10 1.2 Kappa Magna,Kolkata,2018,4500,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5,6.4 Lakh,4.8,7,Hyundai,Grandi10
4447,Hyundai Grand i10 1.2 Kappa Asta,Kochi,2017,51223,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5,7.48 Lakh,5.66,8,Hyundai,Grandi10
4449,Hyundai Elite i20 Petrol Asta,Kochi,2016,56911,Petrol,Manual,First,18.6 kmpl,1197 CC,81.86 bhp,5,,6.54,9,Hyundai,Elitei20
4461,Hyundai Elite i20 Petrol Asta,Kochi,2016,37540,Petrol,Manual,First,18.6 kmpl,1197 CC,81.86 bhp,5,,6.22,9,Hyundai,Elitei20
4463,Hyundai Grand i10 1.2 Kappa Asta,Hyderabad,2017,22500,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5,7.82 Lakh,5.99,8,Hyundai,Grandi10
4464,Hyundai i20 1.2 Magna Executive,Delhi,2017,17431,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,6.0,8,Hyundai,i201.2
4465,Hyundai Verna 1.6 SX VTVT (O),Delhi,2014,61566,Petrol,Manual,First,17.1 kmpl,1591 CC,121.3 bhp,5,,5.85,11,Hyundai,Verna1.6
4475,Hyundai Verna 1.6 SX VTVT (O),Delhi,2013,52000,Petrol,Manual,First,17.1 kmpl,1591 CC,121.3 bhp,5,,5.25,12,Hyundai,Verna1.6
4476,Hyundai Santa Fe 4x4 AT,Bangalore,2014,58000,Diesel,Automatic,First,11.72 kmpl,2199 CC,194.3 bhp,7,,17.0,11,Hyundai,SantaFe
4477,Hyundai i10 Sportz AT,Ahmedabad,2012,58000,Petrol,Automatic,First,16.95 kmpl,1197 CC,78.9 bhp,5,,3.5,13,Hyundai,i10Sportz
4479,Hyundai i10 Sportz,Coimbatore,2015,41008,Petrol,Manual,Second,20.36 kmpl,1197 CC,78.9 bhp,5,,4.87,10,Hyundai,i10Sportz
4480,Hyundai Xcent 1.1 CRDi SX Option,Jaipur,2014,65000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,,6.0,11,Hyundai,Xcent1.1
4487,Hyundai Verna VTVT 1.6 SX Option,Kochi,2016,52378,Petrol,Manual,First,17.0 kmpl,1591 CC,121.3 bhp,5,13.6 Lakh,7.97,9,Hyundai,VernaVTVT
4491,Hyundai i20 Magna Optional 1.2,Bangalore,2013,445000,Petrol,Manual,First,18.5 kmpl,1197 CC,82.9 bhp,5,,4.45,12,Hyundai,i20Magna
4498,Hyundai i10 Sportz 1.2,Coimbatore,2014,47439,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,4.49,11,Hyundai,i10Sportz
4514,Hyundai Xcent 1.2 Kappa AT SX Option,Kochi,2016,45560,Petrol,Automatic,First,16.9 kmpl,1197 CC,82 bhp,5,,6.34,9,Hyundai,Xcent1.2
4521,Hyundai Elite i20 Petrol Asta,Kochi,2018,18553,Petrol,Manual,First,18.6 kmpl,1197 CC,81.86 bhp,5,,7.93,7,Hyundai,Elitei20
4524,Hyundai Santa Fe 4X4,Bangalore,2011,148000,Diesel,Manual,Second,14.66 kmpl,2199 CC,194.3 bhp,7,,8.9,14,Hyundai,SantaFe
4534,Hyundai i20 2015-2017 1.2 Asta with AVN,Pune,2010,50000,Petrol,Manual,Second,17.0 kmpl,1197 CC,80 bhp,5,,3.0,15,Hyundai,i202015-2017
4546,Hyundai Verna CRDi SX,Hyderabad,2013,79663,Diesel,Manual,First,16.8 kmpl,1493 CC,110 bhp,5,,6.5,12,Hyundai,VernaCRDi
4553,Hyundai Creta 1.6 SX Plus Petrol Automatic,Ahmedabad,2017,25000,Petrol,Automatic,First,13.0 kmpl,1591 CC,121.3 bhp,5,,12.75,8,Hyundai,Creta1.6
4564,Hyundai Xcent 1.1 CRDi Base,Jaipur,2014,60000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,,3.9,11,Hyundai,Xcent1.1
4568,Hyundai i20 Asta 1.4 CRDi,Hyderabad,2012,80000,Diesel,Manual,First,21.27 kmpl,1396 CC,88.76 bhp,5,,4.5,13,Hyundai,i20Asta
4572,Hyundai EON Magna Plus,Coimbatore,2015,26568,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,3.79,10,Hyundai,EONMagna
4574,Hyundai Creta 1.6 CRDi SX Option,Bangalore,2016,51000,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5,,13.25,9,Hyundai,Creta1.6
4582,Hyundai i20 1.2 Magna,Kolkata,2011,36000,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5,,2.5,14,Hyundai,i201.2
4583,Hyundai i10 Sportz 1.1L,Kolkata,2015,24350,Petrol,Manual,Second,19.81 kmpl,1086 CC,68.05 bhp,5,,3.0,10,Hyundai,i10Sportz
4585,Hyundai EON Era,Kochi,2017,8243,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,3.21,8,Hyundai,EONEra
4586,Hyundai Santro Xing GLS,Chennai,2009,136642,Petrol,Manual,Second,17.92 kmpl,1086 CC,62.1 bhp,5,,1.55,16,Hyundai,SantroXing
4587,Hyundai Santro Xing GLS,Hyderabad,2011,60000,Petrol,Manual,First,17.92 kmpl,1086 CC,62.1 bhp,5,,2.59,14,Hyundai,SantroXing
4594,Hyundai i20 Magna 1.2,Kochi,2017,14064,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,6.59,8,Hyundai,i20Magna
4597,Hyundai i10 Era 1.1 iTech SE,Pune,2008,72672,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,1.9,17,Hyundai,i10Era
4607,Hyundai i20 Magna,Jaipur,2013,59000,Petrol,Manual,Second,18.5 kmpl,1197 CC,80 bhp,5,,4.1,12,Hyundai,i20Magna
4609,Hyundai Creta 1.6 CRDi SX Option,Coimbatore,2017,60083,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5,,13.78,8,Hyundai,Creta1.6
4612,Hyundai Grand i10 1.2 CRDi Asta,Kochi,2015,81828,Diesel,Manual,First,24.0 kmpl,1186 CC,73.97 bhp,5,8.68 Lakh,5.43,10,Hyundai,Grandi10
4616,Hyundai Grand i10 AT Asta,Ahmedabad,2015,46000,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5,,5.1,10,Hyundai,Grandi10
4617,Hyundai Verna 1.6 SX CRDi (O),Hyderabad,2013,48158,Diesel,Manual,First,22.32 kmpl,1582 CC,126.32 bhp,5,,6.7,12,Hyundai,Verna1.6
4632,Hyundai Verna SX CRDi AT,Pune,2012,83000,Diesel,Automatic,First,19.08 kmpl,1582 CC,126.32 bhp,5,,6.0,13,Hyundai,VernaSX
4635,Hyundai i20 Active 1.4 SX,Kochi,2018,37746,Diesel,Manual,First,21.19 kmpl,1396 CC,88.73 bhp,5,,7.59,7,Hyundai,i20Active
4639,Hyundai EON D Lite Plus,Bangalore,2013,45010,Petrol,Manual,Second,21.1 kmpl,814 CC,55.2 bhp,5,,2.95,12,Hyundai,EOND
4656,Hyundai Santro Xing GLS,Pune,2010,75000,Petrol,Manual,Second,17.92 kmpl,1086 CC,62.1 bhp,5,,1.7,15,Hyundai,SantroXing
4660,Hyundai Santa Fe 2WD AT,Bangalore,2014,48000,Diesel,Automatic,First,13.01 kmpl,2199 CC,194.3 bhp,7,,16.25,11,Hyundai,SantaFe
4667,Hyundai Grand i10 AT Asta,Coimbatore,2016,36139,Petrol,Automatic,Second,18.9 kmpl,1197 CC,82 bhp,5,,6.3,9,Hyundai,Grandi10
4668,Hyundai Creta 1.6 CRDi SX,Delhi,2017,44000,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5,,12.5,8,Hyundai,Creta1.6
4672,Hyundai Xcent 1.1 CRDi Base,Mumbai,2016,100000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,,4.5,9,Hyundai,Xcent1.1
4675,Hyundai i10 Magna,Mumbai,2010,55980,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.25,15,Hyundai,i10Magna
4677,Hyundai i20 Sportz 1.4 CRDi,Pune,2012,49700,Diesel,Manual,Second,21.9 kmpl,1396 CC,88.76 bhp,5,,4.18,13,Hyundai,i20Sportz
4678,Hyundai Verna 1.4 EX,Chennai,2013,79000,Diesel,Manual,First,23.5 kmpl,1396 CC,88.7 bhp,5,,6.5,12,Hyundai,Verna1.4
4683,Hyundai Verna 1.6 CRDi AT SX,Kochi,2016,42876,Diesel,Automatic,First,19.08 kmpl,1582 CC,126.2 bhp,5,,9.31,9,Hyundai,Verna1.6
4700,Hyundai i20 Sportz Petrol,Kochi,2011,62020,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5,,3.45,14,Hyundai,i20Sportz
4702,Hyundai Elite i20 Petrol Sportz,Kochi,2018,14223,Petrol,Manual,First,18.6 kmpl,1197 CC,81.86 bhp,5,,7.32,7,Hyundai,Elitei20
4707,Hyundai Grand i10 AT Asta,Hyderabad,2016,21000,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5,,6.2,9,Hyundai,Grandi10
4710,Hyundai i20 Magna,Chennai,2010,95000,Petrol,Manual,Second,18.5 kmpl,1197 CC,80 bhp,5,,2.8,15,Hyundai,i20Magna
4711,Hyundai Grand i10 AT Asta,Pune,2015,32000,Petrol,Automatic,First,18.9 kmpl,1197 CC,82 bhp,5,,4.8,10,Hyundai,Grandi10
4717,Hyundai Xcent 1.2 Kappa Base,Ahmedabad,2015,23000,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,,4.9,10,Hyundai,Xcent1.2
4720,Hyundai Accent GLE,Delhi,2012,56000,Petrol,Manual,First,13.2 kmpl,1495 CC,94 bhp,5,,2.45,13,Hyundai,AccentGLE
4724,Hyundai Xcent 1.2 VTVT E,Pune,2018,40000,Petrol,Manual,First,20.14 kmpl,1197 CC,81.86 bhp,5,6.71 Lakh,5.0,7,Hyundai,Xcent1.2
4728,Hyundai Verna VTVT 1.6 SX Option,Kochi,2019,12336,Petrol,Manual,First,17.0 kmpl,1591 CC,121.3 bhp,5,13.6 Lakh,11.88,6,Hyundai,VernaVTVT
4729,Hyundai Verna Xi (Petrol),Chennai,2009,60000,Petrol,Manual,Third,13.9 kmpl,1599 CC,103.2 bhp,5,,2.25,16,Hyundai,VernaXi
4736,Hyundai Xcent 1.2 Kappa AT SX Option,Mumbai,2015,41000,Petrol,Automatic,First,16.9 kmpl,1197 CC,82 bhp,5,,5.45,10,Hyundai,Xcent1.2
4744,Hyundai Santro Xing XL eRLX Euro III,Kolkata,2005,45000,Petrol,Manual,First,17.0 kmpl,1086 CC,null bhp,5,,0.95,20,Hyundai,SantroXing
4747,Hyundai i10 Era 1.1,Mumbai,2013,49000,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,2.75,12,Hyundai,i10Era
4751,Hyundai Grand i10 1.2 Kappa Sportz Option,Pune,2017,15356,Petrol,Manual,First,18.9 kmpl,1197 CC,81.86 bhp,5,,4.75,8,Hyundai,Grandi10
4762,Hyundai Creta 1.6 CRDi SX Option,Jaipur,2015,78046,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5,,10.9,10,Hyundai,Creta1.6
4764,Hyundai EON D Lite Plus,Coimbatore,2016,64624,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,3.71,9,Hyundai,EOND
4771,Hyundai Santa Fe 4X2,Jaipur,2013,74000,Diesel,Manual,First,14.66 kmpl,2199 CC,194.3 bhp,7,,12.25,12,Hyundai,SantaFe
4773,Hyundai Elite i20 Sportz Plus,Kochi,2017,37460,Petrol,Manual,First,18.6 kmpl,1197 CC,81.86 bhp,5,8.03 Lakh,6.28,8,Hyundai,Elitei20
4775,Hyundai Grand i10 Asta Option,Coimbatore,2017,31576,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,7.85,8,Hyundai,Grandi10
4780,Hyundai Creta 1.6 SX Option Diesel,Bangalore,2016,93000,Diesel,Manual,First,20.5 kmpl,1582 CC,126.2 bhp,5,19.18 Lakh,10.8,9,Hyundai,Creta1.6
4785,Hyundai Creta 1.6 SX Plus Diesel,Bangalore,2015,29000,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5,,13.0,10,Hyundai,Creta1.6
4789,Hyundai Verna SX CRDi AT,Chennai,2012,41000,Diesel,Automatic,First,19.08 kmpl,1582 CC,126.32 bhp,5,,6.25,13,Hyundai,VernaSX
4797,Hyundai i20 1.2 Asta,Chennai,2011,47000,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5,,4.5,14,Hyundai,i201.2
4799,Hyundai Xcent 1.2 Kappa S,Coimbatore,2015,45960,Petrol,Manual,First,19.1 kmpl,1197 CC,82 bhp,5,,5.56,10,Hyundai,Xcent1.2
4802,Hyundai i10 Magna,Mumbai,2011,41000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.65,14,Hyundai,i10Magna
4803,Hyundai Verna 1.6 SX CRDi (O),Jaipur,2013,69573,Diesel,Manual,Second,22.32 kmpl,1582 CC,126.32 bhp,5,,5.85,12,Hyundai,Verna1.6
4817,Hyundai Elantra CRDi SX,Coimbatore,2019,41871,Diesel,Manual,First,22.7 kmpl,1582 CC,126.2 bhp,5,,15.57,6,Hyundai,ElantraCRDi
4825,Hyundai Creta 1.6 VTVT S,Bangalore,2016,40000,Petrol,Manual,First,15.29 kmpl,1591 CC,121.3 bhp,5,,11.5,9,Hyundai,Creta1.6
4827,Hyundai Santa Fe 4X4,Coimbatore,2013,67901,Diesel,Manual,First,14.66 kmpl,2199 CC,194.3 bhp,7,,8.38,12,Hyundai,SantaFe
4837,Hyundai EON Sportz,Kochi,2017,46897,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,3.61,8,Hyundai,EONSportz
4857,Hyundai EON Era Plus,Jaipur,2015,54680,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,2.5,10,Hyundai,EONEra
4863,Hyundai Santro D Lite,Chennai,2001,140000,Petrol,Manual,Third,20.3 kmpl,1086 CC,68 bhp,5,4.55 Lakh,0.7,24,Hyundai,SantroD
4864,Hyundai Xcent 1.1 CRDi S,Kochi,2017,32257,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,,6.83,8,Hyundai,Xcent1.1
4874,Hyundai Xcent 1.1 CRDi Base,Kolkata,2017,82000,Diesel,Manual,First,24.4 kmpl,1120 CC,71 bhp,5,,3.45,8,Hyundai,Xcent1.1
4876,Hyundai i20 Sportz Option 1.2,Delhi,2015,36000,Petrol,Manual,Second,18.6 kmpl,1197 CC,81.83 bhp,5,,4.95,10,Hyundai,i20Sportz
4878,Hyundai i20 Sportz 1.2,Coimbatore,2016,16725,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,6.79,9,Hyundai,i20Sportz
4881,Hyundai i20 Sportz 1.4 CRDi,Bangalore,2012,68000,Diesel,Manual,First,21.9 kmpl,1396 CC,88.76 bhp,5,,4.4,13,Hyundai,i20Sportz
4883,Hyundai i10 Sportz,Coimbatore,2014,31446,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,4.66,11,Hyundai,i10Sportz
4884,Hyundai Grand i10 Asta,Chennai,2015,25000,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,5.5,10,Hyundai,Grandi10
4885,Hyundai i20 Asta 1.2,Ahmedabad,2016,57000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,6.0,9,Hyundai,i20Asta
4886,Hyundai Santro Xing XL AT eRLX Euro II,Hyderabad,2007,76000,Petrol,Automatic,First,17.0 kmpl,1086 CC,null bhp,5,,2.4,18,Hyundai,SantroXing
4890,Hyundai i20 Sportz Diesel,Ahmedabad,2010,62000,Diesel,Manual,First,23.0 kmpl,1396 CC,90 bhp,5,,2.7,15,Hyundai,i20Sportz
4891,Hyundai i10 Era,Coimbatore,2013,65807,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,3.39,12,Hyundai,i10Era
4900,Hyundai Santro Xing XL AT eRLX Euro III,Hyderabad,2007,71000,Petrol,Automatic,First,17.0 kmpl,1086 CC,null bhp,5,,2.4,18,Hyundai,SantroXing
4903,Hyundai EON Sportz,Coimbatore,2014,14799,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,4.14,11,Hyundai,EONSportz
4905,Hyundai i20 1.4 CRDi Sportz,Hyderabad,2015,68525,Diesel,Manual,First,23.0 kmpl,1396 CC,90 bhp,5,,7.0,10,Hyundai,i201.4
4912,Hyundai Creta 1.6 CRDi SX Option,Kochi,2016,52553,Diesel,Manual,First,19.67 kmpl,1582 CC,126.2 bhp,5,,12.26,9,Hyundai,Creta1.6
4913,Hyundai Xcent 1.1 CRDi SX,Mumbai,2014,58000,Diesel,Manual,Second,24.4 kmpl,1120 CC,71 bhp,5,,3.99,11,Hyundai,Xcent1.1
4919,Hyundai Verna 1.6 SX VTVT (O),Kochi,2017,19387,Petrol,Manual,First,17.1 kmpl,1591 CC,121.3 bhp,5,,8.42,8,Hyundai,Verna1.6
4921,Hyundai i20 Sportz 1.2,Mumbai,2016,24001,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,5.75,9,Hyundai,i20Sportz
4926,Hyundai Creta 1.6 SX Option Executive,Coimbatore,2018,44383,Petrol,Manual,First,15.8 kmpl,1591 CC,121.3 bhp,5,17.7 Lakh,13.25,7,Hyundai,Creta1.6
4929,Hyundai Creta 1.6 SX,Delhi,2016,69000,Petrol,Manual,First,15.8 kmpl,1591 CC,121.3 bhp,5,14.23 Lakh,9.7,9,Hyundai,Creta1.6
4930,Hyundai Grand i10 CRDi Sportz,Coimbatore,2017,60993,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5,,5.21,8,Hyundai,Grandi10
4932,Hyundai Grand i10 CRDi Sportz,Kochi,2014,51134,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5,,4.72,11,Hyundai,Grandi10
4951,Hyundai i10 Sportz,Mumbai,2009,48000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.11,16,Hyundai,i10Sportz
4973,Hyundai Verna CRDi 1.6 SX Option,Hyderabad,2008,109606,Diesel,Manual,First,22.0 kmpl,1582 CC,126.2 bhp,5,15.59 Lakh,2.9,17,Hyundai,VernaCRDi
4984,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2019,24864,Diesel,Manual,First,20.5 kmpl,1582 CC,126.2 bhp,5,19.18 Lakh,16.27,6,Hyundai,Creta1.6
5003,Hyundai i20 1.2 Magna,Mumbai,2010,57500,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5,,2.75,15,Hyundai,i201.2
5008,Hyundai Grand i10 CRDi SportZ Edition,Delhi,2014,58000,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5,,3.25,11,Hyundai,Grandi10
5013,Hyundai Grand i10 CRDi Sportz,Jaipur,2016,57824,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5,,5.5,9,Hyundai,Grandi10
5032,Hyundai i20 Active 1.4 SX,Hyderabad,2016,62679,Diesel,Manual,First,21.19 kmpl,1396 CC,88.73 bhp,5,,6.95,9,Hyundai,i20Active
5037,Hyundai i10 Sportz 1.2,Kolkata,2015,18000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.85,10,Hyundai,i10Sportz
5055,Hyundai EON Era Plus,Pune,2015,30158,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,3.05,10,Hyundai,EONEra
5063,Hyundai Creta 1.6 SX Plus Petrol Automatic,Mumbai,2016,28000,Petrol,Automatic,First,13.0 kmpl,1591 CC,121.3 bhp,5,,11.85,9,Hyundai,Creta1.6
5070,Hyundai i10 Magna AT,Kochi,2010,30566,Petrol,Automatic,First,19.2 kmpl,1197 CC,80 bhp,5,,3.32,15,Hyundai,i10Magna
5071,Hyundai i10 Magna 1.2,Chennai,2012,55231,Petrol,Manual,Second,20.36 kmpl,1197 CC,78.9 bhp,5,,2.78,13,Hyundai,i10Magna
5074,Hyundai Sonata 2.4 GDI,Ahmedabad,2013,45000,Petrol,Manual,First,11.7 kmpl,2359 CC,134 bhp,5,,7.9,12,Hyundai,Sonata2.4
5079,Hyundai Elite i20 Asta Option,Coimbatore,2019,21134,Petrol,Manual,First,18.6 kmpl,1197 CC,81.86 bhp,5,9.78 Lakh,8.78,6,Hyundai,Elitei20
5084,Hyundai Verna 1.6 SX,Kochi,2015,60519,Diesel,Manual,First,22.32 kmpl,1582 CC,126.32 bhp,5,,6.24,10,Hyundai,Verna1.6
5090,Hyundai Verna CRDi 1.6 SX Option,Mumbai,2013,79225,Diesel,Manual,First,22.0 kmpl,1582 CC,126.2 bhp,5,15.57 Lakh,5.5,12,Hyundai,VernaCRDi
5093,Hyundai Verna 1.6 CRDi S,Chennai,2015,85000,Diesel,Manual,First,23.9 kmpl,1582 CC,126.2 bhp,5,,6.3,10,Hyundai,Verna1.6
5109,Hyundai Grand i10 CRDi Magna,Delhi,2015,63776,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5,,3.96,10,Hyundai,Grandi10
5110,Hyundai Elite i20 Petrol Asta,Mumbai,2015,28133,Petrol,Manual,First,18.6 kmpl,1197 CC,81.86 bhp,5,,5.6,10,Hyundai,Elitei20
5112,Hyundai i20 Magna 1.4 CRDi,Jaipur,2015,55697,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5,,5.5,10,Hyundai,i20Magna
5119,Hyundai Santro Xing XP,Kolkata,2008,45500,Petrol,Manual,Second,0.0 kmpl,1086 CC,null bhp,5,,1.17,17,Hyundai,SantroXing
5121,Hyundai i20 Magna,Mumbai,2010,58000,Petrol,Manual,Second,18.5 kmpl,1197 CC,80 bhp,5,,2.5,15,Hyundai,i20Magna
5123,Hyundai Grand i10 Magna,Delhi,2014,31200,Petrol,Manual,First,18.9 kmpl,1197 CC,82 bhp,5,,3.9,11,Hyundai,Grandi10
5126,Hyundai EON Magna Plus,Chennai,2012,45000,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,2.5,13,Hyundai,EONMagna
5131,Hyundai Verna 1.6 SX,Delhi,2011,67000,Diesel,Manual,First,22.32 kmpl,1582 CC,126.32 bhp,5,,3.8,14,Hyundai,Verna1.6
5138,Hyundai i20 Sportz 1.4 CRDi,Pune,2015,118211,Diesel,Manual,First,22.54 kmpl,1396 CC,88.73 bhp,5,,5.9,10,Hyundai,i20Sportz
5144,Hyundai i10 Sportz,Mumbai,2015,20000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,3.75,10,Hyundai,i10Sportz
5145,Hyundai Getz 1.3 GLS,Pune,2007,143000,Petrol,Manual,Second,14.2 kmpl,1341 CC,82.9 bhp,5,,1.1,18,Hyundai,Getz1.3
5156,Hyundai i20 1.2 Spotz,Delhi,2016,32450,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,5.75,9,Hyundai,i201.2
5160,Hyundai i20 Asta 1.2,Coimbatore,2015,35441,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,6.87,10,Hyundai,i20Asta
5176,Hyundai EON D Lite Plus,Kochi,2016,29832,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,3.29,9,Hyundai,EOND
5187,Hyundai Verna 1.6 SX VTVT AT,Mumbai,2014,48656,Petrol,Automatic,First,15.74 kmpl,1591 CC,121.3 bhp,5,,5.5,11,Hyundai,Verna1.6
5188,Hyundai Verna CRDi 1.6 AT SX Plus,Bangalore,2012,79000,Diesel,Automatic,First,22.0 kmpl,1582 CC,126.2 bhp,5,16.6 Lakh,5.25,13,Hyundai,VernaCRDi
5193,Hyundai Grand i10 CRDi Magna,Hyderabad,2014,79000,Diesel,Manual,First,24.0 kmpl,1120 CC,70 bhp,5,,4.15,11,Hyundai,Grandi10
5196,Hyundai i20 Asta 1.2,Kolkata,2015,41000,Petrol,Manual,First,18.6 kmpl,1197 CC,81.83 bhp,5,,4.75,10,Hyundai,i20Asta
5220,Hyundai i20 Magna Optional 1.2,Coimbatore,2015,14925,Petrol,Manual,First,18.5 kmpl,1197 CC,82.9 bhp,5,,5.37,10,Hyundai,i20Magna
5228,Hyundai Santro Xing XL eRLX Euro III,Pune,2005,126000,Petrol,Manual,Second,17.0 kmpl,1086 CC,null bhp,5,,1.2,20,Hyundai,SantroXing
5231,Hyundai i20 Asta Optional with Sunroof 1.2,Kochi,2013,62132,Petrol,Manual,First,18.5 kmpl,1197 CC,82.85 bhp,5,,4.57,12,Hyundai,i20Asta
5234,Hyundai i10 Era 1.1,Kolkata,2008,55410,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,1.65,17,Hyundai,i10Era
5236,Hyundai Verna 1.6 SX CRDi (O),Chennai,2012,45000,Diesel,Manual,First,22.32 kmpl,1582 CC,126.32 bhp,5,,6.25,13,Hyundai,Verna1.6
5237,Hyundai Creta 1.6 SX Option,Kochi,2018,53322,Petrol,Manual,First,15.8 kmpl,1591 CC,121.3 bhp,5,16.06 Lakh,12.13,7,Hyundai,Creta1.6
